county_name,geoId,metro_nonmetro,state_abbr,value,year
Missaukee County,us-mi-113,Nonmetropolitan,MI,0.102356062,2008.0
Montmorency County,us-mi-119,Nonmetropolitan,MI,0.136907731,2008.0
Newaygo County,us-mi-123,Nonmetropolitan,MI,0.08846034800000001,2008.0
Oceana County,us-mi-127,Nonmetropolitan,MI,0.102246871,2008.0
Ogemaw County,us-mi-129,Nonmetropolitan,MI,0.091338087,2008.0
Ontonagon County,us-mi-131,Nonmetropolitan,MI,0.090714722,2008.0
Osceola County,us-mi-133,Nonmetropolitan,MI,0.092892702,2008.0
Oscoda County,us-mi-135,Nonmetropolitan,MI,0.125580196,2008.0
Otsego County,us-mi-137,Nonmetropolitan,MI,0.099051896,2008.0
Presque Isle County,us-mi-141,Nonmetropolitan,MI,0.13437552,2008.0
Roscommon County,us-mi-143,Nonmetropolitan,MI,0.10875955300000001,2008.0
Sanilac County,us-mi-151,Nonmetropolitan,MI,0.108505508,2008.0
Schoolcraft County,us-mi-153,Nonmetropolitan,MI,0.110968405,2008.0
Shiawassee County,us-mi-155,Nonmetropolitan,MI,0.096448281,2008.0
St. Joseph County,us-mi-149,Nonmetropolitan,MI,0.08521000199999999,2008.0
Tuscola County,us-mi-157,Nonmetropolitan,MI,0.099526406,2008.0
Wexford County,us-mi-165,Nonmetropolitan,MI,0.10782875900000001,2008.0
Aitkin County,us-mn-001,Nonmetropolitan,MN,0.080718656,2008.0
Becker County,us-mn-005,Nonmetropolitan,MN,0.067586863,2008.0
Beltrami County,us-mn-007,Nonmetropolitan,MN,0.06906963599999999,2008.0
Big Stone County,us-mn-011,Nonmetropolitan,MN,0.055297895,2008.0
Brown County,us-mn-015,Nonmetropolitan,MN,0.059987922,2008.0
Cass County,us-mn-021,Nonmetropolitan,MN,0.08600860800000001,2008.0
Chippewa County,us-mn-023,Nonmetropolitan,MN,0.05198991,2008.0
Clearwater County,us-mn-029,Nonmetropolitan,MN,0.114462299,2008.0
Cook County,us-mn-031,Nonmetropolitan,MN,0.055751362,2008.0
Cottonwood County,us-mn-033,Nonmetropolitan,MN,0.052623210999999996,2008.0
Crow Wing County,us-mn-035,Nonmetropolitan,MN,0.069375286,2008.0
Douglas County,us-mn-041,Nonmetropolitan,MN,0.049648872999999996,2008.0
Faribault County,us-mn-043,Nonmetropolitan,MN,0.062322580999999995,2008.0
Freeborn County,us-mn-047,Nonmetropolitan,MN,0.056891172999999996,2008.0
Goodhue County,us-mn-049,Nonmetropolitan,MN,0.056768905999999994,2008.0
Grant County,us-mn-051,Nonmetropolitan,MN,0.070422535,2008.0
Hubbard County,us-mn-057,Nonmetropolitan,MN,0.07561179700000001,2008.0
Itasca County,us-mn-061,Nonmetropolitan,MN,0.078770975,2008.0
Jackson County,us-mn-063,Nonmetropolitan,MN,0.041987615,2008.0
Kanabec County,us-mn-065,Nonmetropolitan,MN,0.102570502,2008.0
Kandiyohi County,us-mn-067,Nonmetropolitan,MN,0.049541907,2008.0
Kittson County,us-mn-069,Nonmetropolitan,MN,0.056519984,2008.0
Koochiching County,us-mn-071,Nonmetropolitan,MN,0.076993724,2008.0
Lac qui Parle County,us-mn-073,Nonmetropolitan,MN,0.04814004400000001,2008.0
Lake County,us-mn-075,Nonmetropolitan,MN,0.05284487,2008.0
Lake of the Woods County,us-mn-077,Nonmetropolitan,MN,0.060299295999999995,2008.0
Lincoln County,us-mn-081,Nonmetropolitan,MN,0.050629027,2008.0
Lyon County,us-mn-083,Nonmetropolitan,MN,0.044239885,2008.0
Mahnomen County,us-mn-087,Nonmetropolitan,MN,0.072109407,2008.0
Marshall County,us-mn-089,Nonmetropolitan,MN,0.078560372,2008.0
Martin County,us-mn-091,Nonmetropolitan,MN,0.048903585,2008.0
McLeod County,us-mn-085,Nonmetropolitan,MN,0.060424287,2008.0
Meeker County,us-mn-093,Nonmetropolitan,MN,0.06601056200000001,2008.0
Morrison County,us-mn-097,Nonmetropolitan,MN,0.075609342,2008.0
Mower County,us-mn-099,Nonmetropolitan,MN,0.045919115999999996,2008.0
Murray County,us-mn-101,Nonmetropolitan,MN,0.05081937,2008.0
Nobles County,us-mn-105,Nonmetropolitan,MN,0.041547021,2008.0
Norman County,us-mn-107,Nonmetropolitan,MN,0.056278281,2008.0
Otter Tail County,us-mn-111,Nonmetropolitan,MN,0.060925007999999996,2008.0
Pennington County,us-mn-113,Nonmetropolitan,MN,0.07088781799999999,2008.0
Pine County,us-mn-115,Nonmetropolitan,MN,0.08551656,2008.0
Pipestone County,us-mn-117,Nonmetropolitan,MN,0.044345503,2008.0
Pope County,us-mn-121,Nonmetropolitan,MN,0.053175775,2008.0
Red Lake County,us-mn-125,Nonmetropolitan,MN,0.079203727,2008.0
Redwood County,us-mn-127,Nonmetropolitan,MN,0.054147608,2008.0
Renville County,us-mn-129,Nonmetropolitan,MN,0.057705598,2008.0
Rice County,us-mn-131,Nonmetropolitan,MN,0.058872052,2008.0
Rock County,us-mn-133,Nonmetropolitan,MN,0.038624874,2008.0
Roseau County,us-mn-135,Nonmetropolitan,MN,0.04946663900000001,2008.0
Steele County,us-mn-147,Nonmetropolitan,MN,0.05072847,2008.0
Stevens County,us-mn-149,Nonmetropolitan,MN,0.046569499,2008.0
Swift County,us-mn-151,Nonmetropolitan,MN,0.060884549,2008.0
Todd County,us-mn-153,Nonmetropolitan,MN,0.065442021,2008.0
Traverse County,us-mn-155,Nonmetropolitan,MN,0.054607509000000005,2008.0
Wadena County,us-mn-159,Nonmetropolitan,MN,0.081616969,2008.0
Waseca County,us-mn-161,Nonmetropolitan,MN,0.053935582,2008.0
Watonwan County,us-mn-165,Nonmetropolitan,MN,0.065265082,2008.0
Wilkin County,us-mn-167,Nonmetropolitan,MN,0.043839542,2008.0
Winona County,us-mn-169,Nonmetropolitan,MN,0.047772132,2008.0
Yellow Medicine County,us-mn-173,Nonmetropolitan,MN,0.05079528,2008.0
Adair County,us-mo-001,Nonmetropolitan,MO,0.052643188,2008.0
Atchison County,us-mo-005,Nonmetropolitan,MO,0.047589425,2008.0
Audrain County,us-mo-007,Nonmetropolitan,MO,0.062358825,2008.0
Barry County,us-mo-009,Nonmetropolitan,MO,0.054921581,2008.0
Barton County,us-mo-011,Nonmetropolitan,MO,0.09319804599999999,2008.0
Benton County,us-mo-015,Nonmetropolitan,MO,0.068940754,2008.0
Butler County,us-mo-023,Nonmetropolitan,MO,0.061945283,2008.0
Camden County,us-mo-029,Nonmetropolitan,MO,0.06265597099999999,2008.0
Carroll County,us-mo-033,Nonmetropolitan,MO,0.070947285,2008.0
Carter County,us-mo-035,Nonmetropolitan,MO,0.072053872,2008.0
Cedar County,us-mo-039,Nonmetropolitan,MO,0.06537567799999999,2008.0
Chariton County,us-mo-041,Nonmetropolitan,MO,0.06157326,2008.0
Clark County,us-mo-045,Nonmetropolitan,MO,0.061391157,2008.0
Cooper County,us-mo-053,Nonmetropolitan,MO,0.057471264,2008.0
Crawford County,us-mo-055,Nonmetropolitan,MO,0.08100281299999999,2008.0
Dade County,us-mo-057,Nonmetropolitan,MO,0.062745098,2008.0
Daviess County,us-mo-061,Nonmetropolitan,MO,0.05354411,2008.0
Dent County,us-mo-065,Nonmetropolitan,MO,0.076528368,2008.0
Douglas County,us-mo-067,Nonmetropolitan,MO,0.06773766099999999,2008.0
Dunklin County,us-mo-069,Nonmetropolitan,MO,0.079214151,2008.0
Gasconade County,us-mo-073,Nonmetropolitan,MO,0.076289444,2008.0
Gentry County,us-mo-075,Nonmetropolitan,MO,0.045089029,2008.0
Grundy County,us-mo-079,Nonmetropolitan,MO,0.055780933,2008.0
Harrison County,us-mo-081,Nonmetropolitan,MO,0.049015317,2008.0
Henry County,us-mo-083,Nonmetropolitan,MO,0.066978622,2008.0
Hickory County,us-mo-085,Nonmetropolitan,MO,0.096755504,2008.0
Holt County,us-mo-087,Nonmetropolitan,MO,0.050018123,2008.0
Howard County,us-mo-089,Nonmetropolitan,MO,0.059745348,2008.0
Howell County,us-mo-091,Nonmetropolitan,MO,0.056711156,2008.0
Iron County,us-mo-093,Nonmetropolitan,MO,0.056709126,2008.0
Johnson County,us-mo-101,Nonmetropolitan,MO,0.052925632,2008.0
Knox County,us-mo-103,Nonmetropolitan,MO,0.04661016900000001,2008.0
Laclede County,us-mo-105,Nonmetropolitan,MO,0.075924579,2008.0
Lawrence County,us-mo-109,Nonmetropolitan,MO,0.048441122999999996,2008.0
Lewis County,us-mo-111,Nonmetropolitan,MO,0.048317047,2008.0
Linn County,us-mo-115,Nonmetropolitan,MO,0.069514623,2008.0
Livingston County,us-mo-117,Nonmetropolitan,MO,0.051668309,2008.0
Macon County,us-mo-121,Nonmetropolitan,MO,0.059737612999999995,2008.0
Madison County,us-mo-123,Nonmetropolitan,MO,0.06106252,2008.0
Maries County,us-mo-125,Nonmetropolitan,MO,0.062656642,2008.0
Marion County,us-mo-127,Nonmetropolitan,MO,0.056443387000000005,2008.0
Mercer County,us-mo-129,Nonmetropolitan,MO,0.047982552000000005,2008.0
Miller County,us-mo-131,Nonmetropolitan,MO,0.067242817,2008.0
Mississippi County,us-mo-133,Nonmetropolitan,MO,0.072680412,2008.0
Monroe County,us-mo-137,Nonmetropolitan,MO,0.069751381,2008.0
Montgomery County,us-mo-139,Nonmetropolitan,MO,0.071685173,2008.0
Morgan County,us-mo-141,Nonmetropolitan,MO,0.075342466,2008.0
New Madrid County,us-mo-143,Nonmetropolitan,MO,0.071412556,2008.0
Nodaway County,us-mo-147,Nonmetropolitan,MO,0.042187864000000005,2008.0
Oregon County,us-mo-149,Nonmetropolitan,MO,0.058592042000000004,2008.0
Ozark County,us-mo-153,Nonmetropolitan,MO,0.060571688,2008.0
Pemiscot County,us-mo-155,Nonmetropolitan,MO,0.074276021,2008.0
Perry County,us-mo-157,Nonmetropolitan,MO,0.046455939,2008.0
Pettis County,us-mo-159,Nonmetropolitan,MO,0.062049809000000004,2008.0
Phelps County,us-mo-161,Nonmetropolitan,MO,0.058558760999999994,2008.0
Pike County,us-mo-163,Nonmetropolitan,MO,0.057341442,2008.0
Pulaski County,us-mo-169,Nonmetropolitan,MO,0.057340382,2008.0
Putnam County,us-mo-171,Nonmetropolitan,MO,0.054248105,2008.0
Ralls County,us-mo-173,Nonmetropolitan,MO,0.05339891099999999,2008.0
Randolph County,us-mo-175,Nonmetropolitan,MO,0.060940572,2008.0
Reynolds County,us-mo-179,Nonmetropolitan,MO,0.07328869,2008.0
Ripley County,us-mo-181,Nonmetropolitan,MO,0.067459138,2008.0
Saline County,us-mo-195,Nonmetropolitan,MO,0.05716775599999999,2008.0
Schuyler County,us-mo-197,Nonmetropolitan,MO,0.06423290200000001,2008.0
Scotland County,us-mo-199,Nonmetropolitan,MO,0.06619663099999999,2008.0
Scott County,us-mo-201,Nonmetropolitan,MO,0.065713279,2008.0
Shannon County,us-mo-203,Nonmetropolitan,MO,0.078636608,2008.0
Shelby County,us-mo-205,Nonmetropolitan,MO,0.052980132,2008.0
St. Clair County,us-mo-185,Nonmetropolitan,MO,0.070790216,2008.0
St. Francois County,us-mo-187,Nonmetropolitan,MO,0.070788828,2008.0
Ste. Genevieve County,us-mo-186,Nonmetropolitan,MO,0.058928571,2008.0
Stoddard County,us-mo-207,Nonmetropolitan,MO,0.07541536900000001,2008.0
Stone County,us-mo-209,Nonmetropolitan,MO,0.078035207,2008.0
Sullivan County,us-mo-211,Nonmetropolitan,MO,0.057549857999999995,2008.0
Taney County,us-mo-213,Nonmetropolitan,MO,0.077023683,2008.0
Texas County,us-mo-215,Nonmetropolitan,MO,0.069486675,2008.0
Vernon County,us-mo-217,Nonmetropolitan,MO,0.056205621,2008.0
Washington County,us-mo-221,Nonmetropolitan,MO,0.102437091,2008.0
Wayne County,us-mo-223,Nonmetropolitan,MO,0.067556012,2008.0
Worth County,us-mo-227,Nonmetropolitan,MO,0.054973822,2008.0
Wright County,us-mo-229,Nonmetropolitan,MO,0.07234198,2008.0
Adams County,us-ms-001,Nonmetropolitan,MS,0.06479833900000001,2008.0
Alcorn County,us-ms-003,Nonmetropolitan,MS,0.075939406,2008.0
Amite County,us-ms-005,Nonmetropolitan,MS,0.069660334,2008.0
Attala County,us-ms-007,Nonmetropolitan,MS,0.08885542199999999,2008.0
Bolivar County,us-ms-011,Nonmetropolitan,MS,0.08440835599999999,2008.0
Calhoun County,us-ms-013,Nonmetropolitan,MS,0.08820581400000001,2008.0
Carroll County,us-ms-015,Nonmetropolitan,MS,0.07007150200000001,2008.0
Chickasaw County,us-ms-017,Nonmetropolitan,MS,0.106975462,2008.0
Choctaw County,us-ms-019,Nonmetropolitan,MS,0.07878611,2008.0
Claiborne County,us-ms-021,Nonmetropolitan,MS,0.106945976,2008.0
Clarke County,us-ms-023,Nonmetropolitan,MS,0.075882688,2008.0
Clay County,us-ms-025,Nonmetropolitan,MS,0.128296215,2008.0
Coahoma County,us-ms-027,Nonmetropolitan,MS,0.089943969,2008.0
Covington County,us-ms-031,Nonmetropolitan,MS,0.05901044,2008.0
Franklin County,us-ms-037,Nonmetropolitan,MS,0.07460266,2008.0
George County,us-ms-039,Nonmetropolitan,MS,0.073706221,2008.0
Greene County,us-ms-041,Nonmetropolitan,MS,0.09013914099999999,2008.0
Grenada County,us-ms-043,Nonmetropolitan,MS,0.073058885,2008.0
Holmes County,us-ms-051,Nonmetropolitan,MS,0.128797424,2008.0
Humphreys County,us-ms-053,Nonmetropolitan,MS,0.096379986,2008.0
Issaquena County,us-ms-055,Nonmetropolitan,MS,0.08588064,2008.0
Itawamba County,us-ms-057,Nonmetropolitan,MS,0.080047671,2008.0
Jasper County,us-ms-061,Nonmetropolitan,MS,0.069736492,2008.0
Jefferson County,us-ms-063,Nonmetropolitan,MS,0.130667619,2008.0
Jefferson Davis County,us-ms-065,Nonmetropolitan,MS,0.068468789,2008.0
Jones County,us-ms-067,Nonmetropolitan,MS,0.051724137999999996,2008.0
Kemper County,us-ms-069,Nonmetropolitan,MS,0.080933466,2008.0
Lafayette County,us-ms-071,Nonmetropolitan,MS,0.052054302000000004,2008.0
Lauderdale County,us-ms-075,Nonmetropolitan,MS,0.066797818,2008.0
Lawrence County,us-ms-077,Nonmetropolitan,MS,0.077009767,2008.0
Leake County,us-ms-079,Nonmetropolitan,MS,0.066879735,2008.0
Lee County,us-ms-081,Nonmetropolitan,MS,0.068546363,2008.0
Leflore County,us-ms-083,Nonmetropolitan,MS,0.087615527,2008.0
Lincoln County,us-ms-085,Nonmetropolitan,MS,0.071711737,2008.0
Lowndes County,us-ms-087,Nonmetropolitan,MS,0.075571517,2008.0
Marion County,us-ms-091,Nonmetropolitan,MS,0.069465796,2008.0
Monroe County,us-ms-095,Nonmetropolitan,MS,0.09600353,2008.0
Montgomery County,us-ms-097,Nonmetropolitan,MS,0.086375779,2008.0
Neshoba County,us-ms-099,Nonmetropolitan,MS,0.053060935,2008.0
Newton County,us-ms-101,Nonmetropolitan,MS,0.064761905,2008.0
Noxubee County,us-ms-103,Nonmetropolitan,MS,0.135326515,2008.0
Oktibbeha County,us-ms-105,Nonmetropolitan,MS,0.061834001,2008.0
Panola County,us-ms-107,Nonmetropolitan,MS,0.08311247,2008.0
Pearl River County,us-ms-109,Nonmetropolitan,MS,0.065945845,2008.0
Pike County,us-ms-113,Nonmetropolitan,MS,0.069222442,2008.0
Pontotoc County,us-ms-115,Nonmetropolitan,MS,0.076534459,2008.0
Prentiss County,us-ms-117,Nonmetropolitan,MS,0.079878213,2008.0
Quitman County,us-ms-119,Nonmetropolitan,MS,0.087617468,2008.0
Scott County,us-ms-123,Nonmetropolitan,MS,0.049607,2008.0
Sharkey County,us-ms-125,Nonmetropolitan,MS,0.08454106300000001,2008.0
Smith County,us-ms-129,Nonmetropolitan,MS,0.064049269,2008.0
Stone County,us-ms-131,Nonmetropolitan,MS,0.057568747999999996,2008.0
Sunflower County,us-ms-133,Nonmetropolitan,MS,0.101782364,2008.0
Tallahatchie County,us-ms-135,Nonmetropolitan,MS,0.08269295,2008.0
Tippah County,us-ms-139,Nonmetropolitan,MS,0.099204545,2008.0
Tishomingo County,us-ms-141,Nonmetropolitan,MS,0.087816555,2008.0
Union County,us-ms-145,Nonmetropolitan,MS,0.069363196,2008.0
Walthall County,us-ms-147,Nonmetropolitan,MS,0.07121006099999999,2008.0
Warren County,us-ms-149,Nonmetropolitan,MS,0.062921249,2008.0
Washington County,us-ms-151,Nonmetropolitan,MS,0.093619879,2008.0
Wayne County,us-ms-153,Nonmetropolitan,MS,0.074363764,2008.0
Webster County,us-ms-155,Nonmetropolitan,MS,0.091627635,2008.0
Wilkinson County,us-ms-157,Nonmetropolitan,MS,0.078940254,2008.0
Winston County,us-ms-159,Nonmetropolitan,MS,0.074184715,2008.0
Yalobusha County,us-ms-161,Nonmetropolitan,MS,0.085262771,2008.0
Beaverhead County,us-mt-001,Nonmetropolitan,MT,0.040951638,2008.0
Big Horn County,us-mt-003,Nonmetropolitan,MT,0.082565284,2008.0
Blaine County,us-mt-005,Nonmetropolitan,MT,0.045424182,2008.0
Broadwater County,us-mt-007,Nonmetropolitan,MT,0.055691057,2008.0
Carter County,us-mt-011,Nonmetropolitan,MT,0.033156499,2008.0
Chouteau County,us-mt-015,Nonmetropolitan,MT,0.036144578,2008.0
Custer County,us-mt-017,Nonmetropolitan,MT,0.042260692,2008.0
Daniels County,us-mt-019,Nonmetropolitan,MT,0.0373599,2008.0
Dawson County,us-mt-021,Nonmetropolitan,MT,0.037079163,2008.0
Deer Lodge County,us-mt-023,Nonmetropolitan,MT,0.066528067,2008.0
Fallon County,us-mt-025,Nonmetropolitan,MT,0.026330225,2008.0
Fergus County,us-mt-027,Nonmetropolitan,MT,0.047731092,2008.0
Flathead County,us-mt-029,Nonmetropolitan,MT,0.067236504,2008.0
Gallatin County,us-mt-031,Nonmetropolitan,MT,0.042291441,2008.0
Garfield County,us-mt-033,Nonmetropolitan,MT,0.03500761,2008.0
Glacier County,us-mt-035,Nonmetropolitan,MT,0.091561326,2008.0
Granite County,us-mt-039,Nonmetropolitan,MT,0.067337461,2008.0
Hill County,us-mt-041,Nonmetropolitan,MT,0.050649824,2008.0
Jefferson County,us-mt-043,Nonmetropolitan,MT,0.046197465,2008.0
Judith Basin County,us-mt-045,Nonmetropolitan,MT,0.044223827,2008.0
Lake County,us-mt-047,Nonmetropolitan,MT,0.075441,2008.0
Lewis and Clark County,us-mt-049,Nonmetropolitan,MT,0.041610463,2008.0
Liberty County,us-mt-051,Nonmetropolitan,MT,0.042471042,2008.0
Lincoln County,us-mt-053,Nonmetropolitan,MT,0.10826646300000001,2008.0
Madison County,us-mt-057,Nonmetropolitan,MT,0.042417582,2008.0
McCone County,us-mt-055,Nonmetropolitan,MT,0.028128031,2008.0
Meagher County,us-mt-059,Nonmetropolitan,MT,0.069584736,2008.0
Mineral County,us-mt-061,Nonmetropolitan,MT,0.07225738400000001,2008.0
Musselshell County,us-mt-065,Nonmetropolitan,MT,0.058878071,2008.0
Park County,us-mt-067,Nonmetropolitan,MT,0.052812223,2008.0
Petroleum County,us-mt-069,Nonmetropolitan,MT,0.0562249,2008.0
Phillips County,us-mt-071,Nonmetropolitan,MT,0.051235132999999995,2008.0
Pondera County,us-mt-073,Nonmetropolitan,MT,0.055196040999999994,2008.0
Powder River County,us-mt-075,Nonmetropolitan,MT,0.035827187,2008.0
Powell County,us-mt-077,Nonmetropolitan,MT,0.076895176,2008.0
Prairie County,us-mt-079,Nonmetropolitan,MT,0.042087542,2008.0
Ravalli County,us-mt-081,Nonmetropolitan,MT,0.065616519,2008.0
Richland County,us-mt-083,Nonmetropolitan,MT,0.031979877999999996,2008.0
Roosevelt County,us-mt-085,Nonmetropolitan,MT,0.073887912,2008.0
Rosebud County,us-mt-087,Nonmetropolitan,MT,0.063272368,2008.0
Sanders County,us-mt-089,Nonmetropolitan,MT,0.10433112900000001,2008.0
Sheridan County,us-mt-091,Nonmetropolitan,MT,0.032030402,2008.0
Silver Bow County,us-mt-093,Nonmetropolitan,MT,0.04850286,2008.0
Stillwater County,us-mt-095,Nonmetropolitan,MT,0.044429996,2008.0
Sweet Grass County,us-mt-097,Nonmetropolitan,MT,0.027111575,2008.0
Teton County,us-mt-099,Nonmetropolitan,MT,0.042416452,2008.0
Toole County,us-mt-101,Nonmetropolitan,MT,0.033064206,2008.0
Treasure County,us-mt-103,Nonmetropolitan,MT,0.041871921,2008.0
Valley County,us-mt-105,Nonmetropolitan,MT,0.04321663,2008.0
Wheatland County,us-mt-107,Nonmetropolitan,MT,0.040983607000000005,2008.0
Wibaux County,us-mt-109,Nonmetropolitan,MT,0.03564728,2008.0
Alleghany County,us-nc-005,Nonmetropolitan,NC,0.074302044,2008.0
Anson County,us-nc-007,Nonmetropolitan,NC,0.088080375,2008.0
Ashe County,us-nc-009,Nonmetropolitan,NC,0.06700661299999999,2008.0
Avery County,us-nc-011,Nonmetropolitan,NC,0.056764105999999995,2008.0
Beaufort County,us-nc-013,Nonmetropolitan,NC,0.071060117,2008.0
Bertie County,us-nc-015,Nonmetropolitan,NC,0.07568438,2008.0
Bladen County,us-nc-017,Nonmetropolitan,NC,0.076858327,2008.0
Camden County,us-nc-029,Nonmetropolitan,NC,0.053732657999999996,2008.0
Carteret County,us-nc-031,Nonmetropolitan,NC,0.053202211,2008.0
Caswell County,us-nc-033,Nonmetropolitan,NC,0.079929283,2008.0
Cherokee County,us-nc-039,Nonmetropolitan,NC,0.091118685,2008.0
Chowan County,us-nc-041,Nonmetropolitan,NC,0.08607292300000001,2008.0
Clay County,us-nc-043,Nonmetropolitan,NC,0.063962224,2008.0
Cleveland County,us-nc-045,Nonmetropolitan,NC,0.08173962900000001,2008.0
Columbus County,us-nc-047,Nonmetropolitan,NC,0.076853002,2008.0
Dare County,us-nc-055,Nonmetropolitan,NC,0.06346897,2008.0
Duplin County,us-nc-061,Nonmetropolitan,NC,0.057601865,2008.0
Graham County,us-nc-075,Nonmetropolitan,NC,0.106154198,2008.0
Granville County,us-nc-077,Nonmetropolitan,NC,0.066595904,2008.0
Greene County,us-nc-079,Nonmetropolitan,NC,0.065428633,2008.0
Halifax County,us-nc-083,Nonmetropolitan,NC,0.08916341,2008.0
Harnett County,us-nc-085,Nonmetropolitan,NC,0.065630938,2008.0
Hertford County,us-nc-091,Nonmetropolitan,NC,0.065946387,2008.0
Hyde County,us-nc-095,Nonmetropolitan,NC,0.06881077,2008.0
Jackson County,us-nc-099,Nonmetropolitan,NC,0.050009544,2008.0
Lee County,us-nc-105,Nonmetropolitan,NC,0.07507751900000001,2008.0
Lenoir County,us-nc-107,Nonmetropolitan,NC,0.071608412,2008.0
Macon County,us-nc-113,Nonmetropolitan,NC,0.058949954000000006,2008.0
Martin County,us-nc-117,Nonmetropolitan,NC,0.064250273,2008.0
McDowell County,us-nc-111,Nonmetropolitan,NC,0.081446223,2008.0
Mitchell County,us-nc-121,Nonmetropolitan,NC,0.080146748,2008.0
Montgomery County,us-nc-123,Nonmetropolitan,NC,0.081401522,2008.0
Moore County,us-nc-125,Nonmetropolitan,NC,0.060956832999999995,2008.0
Northampton County,us-nc-131,Nonmetropolitan,NC,0.076958579,2008.0
Pasquotank County,us-nc-139,Nonmetropolitan,NC,0.06817802,2008.0
Perquimans County,us-nc-143,Nonmetropolitan,NC,0.067371202,2008.0
Polk County,us-nc-149,Nonmetropolitan,NC,0.047913609,2008.0
Richmond County,us-nc-153,Nonmetropolitan,NC,0.091849421,2008.0
Robeson County,us-nc-155,Nonmetropolitan,NC,0.078949251,2008.0
Rutherford County,us-nc-161,Nonmetropolitan,NC,0.08003236400000001,2008.0
Sampson County,us-nc-163,Nonmetropolitan,NC,0.053293375999999996,2008.0
Scotland County,us-nc-165,Nonmetropolitan,NC,0.109014977,2008.0
Stanly County,us-nc-167,Nonmetropolitan,NC,0.064809891,2008.0
Surry County,us-nc-171,Nonmetropolitan,NC,0.077317473,2008.0
Swain County,us-nc-173,Nonmetropolitan,NC,0.07788836,2008.0
Transylvania County,us-nc-175,Nonmetropolitan,NC,0.050955414000000004,2008.0
Tyrrell County,us-nc-177,Nonmetropolitan,NC,0.070326679,2008.0
Vance County,us-nc-181,Nonmetropolitan,NC,0.088003278,2008.0
